what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433672789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433674729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433678247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494433678898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1494433682706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1494433683847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1494433684027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494433685097
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494433686755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433688243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433689809
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1494433692068
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494433692400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494433698300
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494433699333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433700806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433702325
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494433706952
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494433710946
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1494433722409
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494433725763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433727087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433728587
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494433728990
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494433731630
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494433734352
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494433735254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494433736341
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494433737041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433738345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433742388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433742404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433746668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494433792914
