what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/dev/polden-vert/polden-vert-motorControl-cyc4/software/hw5/hw5.elf] return code: 4, 'other error'",1494414002719
error,log,,,"Downloading ELF Process failed",1494414002721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414002739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414005737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414019473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414043692
error,log,,,"No Byte Stream Services found for Nios II Console View",1494414047780
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1494414049737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414092043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414104941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494414107734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414109273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414111605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494414141895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414142402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414380877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414391309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414410037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494414411090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494414411700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494414414978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1494414418578
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494414423404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414424796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414428679
error,log,,,"No Byte Stream Services found for Nios II Console View",1494414431218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414431617
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1494414433239
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/dev/polden-vert/polden-vert-motorControl-cyc4/software/hw5/hw5.elf] return code: 134",1494414439829
error,log,,,"Downloading ELF Process failed",1494414439831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414443574
error,log,,,"No Byte Stream Services found for Nios II Console View",1494414447253
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1494414449218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414453051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414471924
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494414471944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414473484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494414496373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494414497839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494414498689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1494414499302
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1494414501979
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494414502043
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494414502091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494414511463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494414512023
