what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350880094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350883630
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1494350884988
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1494350885019
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1494350885019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350886216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350887975
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1494350893815
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1494350897970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350898142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350898205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350900114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350938737
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1494350938753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350940159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350952545
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1494350959952
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1494350959952
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1494350959952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350959967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350962446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350966715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350968160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350971652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350973403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350979686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350979733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494350980906
