what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1494355349395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494355349518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494355350592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494355352790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494355357023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494355357394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494355358972
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1494355359129
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494355364232
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494355365214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494355367328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494355369194
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1494355369467
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1494355371466
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494355371732
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1494355373565
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1494355375922
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494355377321
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494355379897
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494355383214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494355385027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494355427100
