what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442881990
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1494442884009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442898465
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494442898487
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1494442908219
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494442908257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442909300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442946336
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494442947207
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1494442949980
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494442950014
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494442956273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442958277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442962199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494442968709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494442973733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494442977282
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494442978365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442980777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442983261
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494442997221
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1494443000537
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494443000756
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1494443002680
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1494443004979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443006798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443018665
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494443018688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494443028949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443029300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1494443029328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494443029477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443050460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443052183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443057135
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1494443058306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494443060555
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494443061986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443063284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443096723
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494443096743
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1494443100668
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494443100928
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1494443103094
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1494443105587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443108611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443119865
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494443119886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494443125706
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494443140814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443142465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443145119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443145766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443149400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443150901
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1494443151773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443152047
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494443152050
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1494443153971
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1494443156391
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494443164984
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1494443167171
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494443167206
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494443171396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1494443171398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443204052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443213794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494443228504
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494443230015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443231428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443257939
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1494443257957
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1494443261410
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494443261683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443263493
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1494443263590
